JournalCode;JournalLib;EcritureNum;EcritureDate;CompteNum;CompteLib;CompAuxNum;CompAuxLib;PieceRef;PieceDate;EcritureLib;ValidDate;MontantDebit;MontantCredit;Sens;RefEcriture;EcritureLet;DateLet
AT;Achats Tiime;AT/1;20211201;62280000;CompteLib_0001;;;21L4;20211201;EcritureLib_0001;20230501;250,00;0,00;D;AT/1;;
AT;Achats Tiime;AT/1;20211201;44566000;CompteLib_0002;;;21L4;20211201;EcritureLib_0001;20230501;50,00;0,00;D;AT/1;A;20230724
AT;Achats Tiime;AT/1;20211201;40100000;CompteLib_0003;FVMA;VMA;21L4;20211201;EcritureLib_0001;20230501;0,00;300,00;C;AT/1;;
AT;Achats Tiime;AT/2;20211206;60630000;CompteLib_0004;;;21L5;20211206;EcritureLib_0002;20230501;343,69;0,00;D;AT/2;;
AT;Achats Tiime;AT/2;20211206;40100000;CompteLib_0003;FBRICODEPOT;BRICO DEPOT;21L5;20211206;EcritureLib_0002;20230501;0,00;343,69;C;AT/2;P;20230621
AT;Achats Tiime;AT/3;20211211;60630000;CompteLib_0004;;;21L6;20211211;EcritureLib_0003;20230501;159,08;0,00;D;AT/3;;
AT;Achats Tiime;AT/3;20211211;44566000;CompteLib_0002;;;21L6;20211211;EcritureLib_0003;20230501;31,82;0,00;D;AT/3;A;20230724
AT;Achats Tiime;AT/3;20211211;40100000;CompteLib_0003;FBRICODEPOT;BRICO DEPOT;21L6;20211211;EcritureLib_0003;20230501;0,00;190,90;C;AT/3;P;20230621
AT;Achats Tiime;AT/4;20211211;60630000;CompteLib_0004;;;21L9;20211211;EcritureLib_0003;20230501;140,67;0,00;D;AT/4;;
AT;Achats Tiime;AT/4;20211211;44566000;CompteLib_0002;;;21L9;20211211;EcritureLib_0003;20230501;28,13;0,00;D;AT/4;A;20230724
AT;Achats Tiime;AT/4;20211211;40100000;CompteLib_0003;FBRICODEPOT;BRICO DEPOT;21L9;20211211;EcritureLib_0003;20230501;0,00;168,80;C;AT/4;P;20230621
AT;Achats Tiime;AT/5;20211211;60630000;CompteLib_0004;;;21L21;20211211;EcritureLib_0003;20230501;263,42;0,00;D;AT/5;;
AT;Achats Tiime;AT/5;20211211;40100000;CompteLib_0003;FBRICODEPOT;BRICO DEPOT;21L21;20211211;EcritureLib_0003;20230501;0,00;316,10;C;AT/5;P;20230621
AT;Achats Tiime;AT/5;20211211;44566000;CompteLib_0002;;;21L21;20211211;EcritureLib_0003;20230501;52,68;0,00;D;AT/5;A;20230724
AT;Achats Tiime;AT/6;20211211;60630000;CompteLib_0004;;;21L7;20211211;EcritureLib_0003;20230501;23,25;0,00;D;AT/6;;
AT;Achats Tiime;AT/6;20211211;44566000;CompteLib_0002;;;21L7;20211211;EcritureLib_0003;20230501;4,65;0,00;D;AT/6;A;20230724
AT;Achats Tiime;AT/6;20211211;40100000;CompteLib_0003;FBRICODEPOT;BRICO DEPOT;21L7;20211211;EcritureLib_0003;20230501;0,00;27,90;C;AT/6;P;20230621
AT;Achats Tiime;AT/7;20211213;61510000;CompteLib_0005;;;21L10;20211213;EcritureLib_0004;20230501;219,00;0,00;D;AT/7;;
AT;Achats Tiime;AT/7;20211213;44566000;CompteLib_0002;;;21L10;20211213;EcritureLib_0004;20230501;43,80;0,00;D;AT/7;A;20230724
AT;Achats Tiime;AT/7;20211213;40100000;CompteLib_0003;FLEROYM;LEROY MERLIN;21L10;20211213;EcritureLib_0004;20230501;0,00;262,80;C;AT/7;;
AT;Achats Tiime;AT/8;20211216;21810000;CompteLib_0006;;;21L11;20211216;EcritureLib_0005;20230501;915,00;0,00;D;AT/8;;
AT;Achats Tiime;AT/8;20211216;44562000;CompteLib_0007;;;21L11;20211216;EcritureLib_0005;20230501;183,00;0,00;D;AT/8;B;20230509
AT;Achats Tiime;AT/8;20211216;40100000;CompteLib_0003;FVENTIL;VENTIL;21L11;20211216;EcritureLib_0005;20230501;0,00;1098,00;C;AT/8;;
AT;Achats Tiime;AT/9;20211220;60630000;CompteLib_0004;;;21L22;20211220;EcritureLib_0003;20230501;50,83;0,00;D;AT/9;;
AT;Achats Tiime;AT/9;20211220;44566000;CompteLib_0002;;;21L22;20211220;EcritureLib_0003;20230501;10,17;0,00;D;AT/9;A;20230724
AT;Achats Tiime;AT/9;20211220;40100000;CompteLib_0003;FBRICODEPOT;BRICO DEPOT;21L22;20211220;EcritureLib_0003;20230501;0,00;61,00;C;AT/9;P;20230621
AT;Achats Tiime;AT/10;20211220;61510000;CompteLib_0005;;;21L12;20211220;EcritureLib_0004;20230501;286,58;0,00;D;AT/10;;
AT;Achats Tiime;AT/10;20211220;44566000;CompteLib_0002;;;21L12;20211220;EcritureLib_0004;20230501;57,32;0,00;D;AT/10;A;20230724
AT;Achats Tiime;AT/10;20211220;40100000;CompteLib_0003;FLEROYM;LEROY MERLIN;21L12;20211220;EcritureLib_0004;20230501;0,00;343,90;C;AT/10;;
AT;Achats Tiime;AT/11;20211222;60630000;CompteLib_0004;;;21L14;20211222;EcritureLib_0003;20230501;35,71;0,00;D;AT/11;;
AT;Achats Tiime;AT/11;20211222;44566000;CompteLib_0002;;;21L14;20211222;EcritureLib_0003;20230501;7,14;0,00;D;AT/11;A;20230724
AT;Achats Tiime;AT/11;20211222;40100000;CompteLib_0003;FBRICODEPOT;BRICO DEPOT;21L14;20211222;EcritureLib_0003;20230501;0,00;42,85;C;AT/11;P;20230621
AT;Achats Tiime;AT/12;20211223;60630000;CompteLib_0004;;;21L15;20211223;EcritureLib_0003;20230501;38,71;0,00;D;AT/12;;
AT;Achats Tiime;AT/12;20211223;44566000;CompteLib_0002;;;21L15;20211223;EcritureLib_0003;20230501;7,74;0,00;D;AT/12;A;20230724
AT;Achats Tiime;AT/12;20211223;40100000;CompteLib_0003;FBRICODEPOT;BRICO DEPOT;21L15;20211223;EcritureLib_0003;20230501;0,00;46,45;C;AT/12;P;20230621
AT;Achats Tiime;AT/13;20211227;60630000;CompteLib_0004;;;21L16;20211227;EcritureLib_0003;20230501;111,25;0,00;D;AT/13;;
AT;Achats Tiime;AT/13;20211227;44566000;CompteLib_0002;;;21L16;20211227;EcritureLib_0003;20230501;22,25;0,00;D;AT/13;A;20230724
AT;Achats Tiime;AT/13;20211227;40100000;CompteLib_0003;FBRICODEPOT;BRICO DEPOT;21L16;20211227;EcritureLib_0003;20230501;0,00;133,50;C;AT/13;P;20230621
AT;Achats Tiime;AT/14;20211227;60630000;CompteLib_0004;;;21L17;20211227;EcritureLib_0003;20230501;24,92;0,00;D;AT/14;;
AT;Achats Tiime;AT/14;20211227;44566000;CompteLib_0002;;;21L17;20211227;EcritureLib_0003;20230501;4,98;0,00;D;AT/14;A;20230724
AT;Achats Tiime;AT/14;20211227;40100000;CompteLib_0003;FBRICODEPOT;BRICO DEPOT;21L17;20211227;EcritureLib_0003;20230501;0,00;29,90;C;AT/14;P;20230621
AT;Achats Tiime;AT/15;20211228;60630000;CompteLib_0004;;;21L18;20211228;EcritureLib_0003;20230501;182,50;0,00;D;AT/15;;
