JournalCode;JournalLib;EcritureNum;EcritureDate;CompteNum;CompteLib;CompAuxNum;CompAuxLib;PieceRef;PieceDate;EcritureLib;ValidDate;MontantDebit;MontantCredit;Sens;RefEcriture;EcritureLet;DateLet
ACH;ACHATS;120010001;20201231;40100000;CompteLib_0001;LYRECO FRANCE;LYRECO FRANCE MARLY;63;20201231;EcritureLib_0001;;0,00;7,10;C;120010001;;
ACH;ACHATS;120010001;20201231;60640000;CompteLib_0002;;;63;20201231;EcritureLib_0001;;5,92;0,00;D;120010001;;
ACH;ACHATS;120010001;20201231;44566000;CompteLib_0003;;;63;20201231;EcritureLib_0001;;1,18;0,00;D;120010001;;
ACH;ACHATS;120010002;20201231;40100000;CompteLib_0001;AIRLIQUIDE;AIR LIQUIDE ;479;20201231;EcritureLib_0002;;0,00;160,04;C;120010002;;
ACH;ACHATS;120010002;20201231;60210000;CompteLib_0004;;;479;20201231;EcritureLib_0002;;133,37;0,00;D;120010002;;
ACH;ACHATS;120010002;20201231;44566000;CompteLib_0003;;;479;20201231;EcritureLib_0002;;26,67;0,00;D;120010002;;
ACH;ACHATS;120010003;20201231;40100000;CompteLib_0001;3BRASSEURS;3 BRASSEURS ;497;20201231;EcritureLib_0003;;0,00;4460,62;C;120010003;;
ACH;ACHATS;120010003;20201231;60630000;CompteLib_0005;;;497;20201231;EcritureLib_0003;;1652,73;0,00;D;120010003;;
ACH;ACHATS;120010003;20201231;44566000;CompteLib_0003;;;497;20201231;EcritureLib_0003;;459,70;0,00;D;120010003;;
ACH;ACHATS;120010003;20201231;60100000;CompteLib_0006;;;497;20201231;EcritureLib_0003;;2348,19;0,00;D;120010003;;
ACH;ACHATS;120010004;20201215;40100000;CompteLib_0001;MATFER;MATFER BOURGEAT CORPORATE ;1053;20201215;EcritureLib_0004;;0,00;1408,87;C;120010004;;
ACH;ACHATS;120010004;20201215;21540000;CompteLib_0007;;;1053;20201215;EcritureLib_0004;;1174,06;0,00;D;120010004;;
ACH;ACHATS;120010004;20201215;44562000;CompteLib_0008;;;1053;20201215;EcritureLib_0004;;234,81;0,00;D;120010004;;
ACH;ACHATS;010020001;20210125;40100000;CompteLib_0001;STC;STC TOURCOING;10;20210125;EcritureLib_0005;;0,00;1378,37;C;010020001;;
ACH;ACHATS;010020001;20210125;62260000;CompteLib_0009;;;10;20210125;EcritureLib_0005;;1148,64;0,00;D;010020001;;
ACH;ACHATS;010020001;20210125;44566000;CompteLib_0003;;;10;20210125;EcritureLib_0005;;229,73;0,00;D;010020001;;
ACH;ACHATS;020010001;20210204;40100000;CompteLib_0001;3BRASSEURS;3 BRASSEURS ;36;20210204;EcritureLib_0006;;0,00;567,60;C;020010001;;
ACH;ACHATS;020010001;20210204;60630000;CompteLib_0005;;;36;20210204;EcritureLib_0006;;473,00;0,00;D;020010001;;
ACH;ACHATS;020010001;20210204;44566000;CompteLib_0003;;;36;20210204;EcritureLib_0006;;94,60;0,00;D;020010001;;
ACH;ACHATS;020010002;20210222;40100000;CompteLib_0001;3BRASSEURS;3 BRASSEURS ;43;20210222;EcritureLib_0007;;0,00;1609,56;C;020010002;;
ACH;ACHATS;020010002;20210222;60630000;CompteLib_0005;;;43;20210222;EcritureLib_0007;;1341,30;0,00;D;020010002;;
ACH;ACHATS;020010002;20210222;44566000;CompteLib_0003;;;43;20210222;EcritureLib_0007;;268,26;0,00;D;020010002;;
ACH;ACHATS;030010001;20210324;40100000;CompteLib_0001;FRAIS;FRAIS ;1;20210324;EcritureLib_0008;;0,00;89,50;C;030010001;;
ACH;ACHATS;030010001;20210324;44566000;CompteLib_0003;;;1;20210324;EcritureLib_0008;;7,89;0,00;D;030010001;;
ACH;ACHATS;030010001;20210324;62570000;CompteLib_0010;;;1;20210324;EcritureLib_0008;;81,61;0,00;D;030010001;;
ACH;ACHATS;030010002;20210322;40100000;CompteLib_0001;BRICO;BRICO DEPOT ;2;20210322;EcritureLib_0009;;0,00;306,10;C;030010002;;
ACH;ACHATS;030010002;20210322;60630000;CompteLib_0005;;;2;20210322;EcritureLib_0009;;255,08;0,00;D;030010002;;
ACH;ACHATS;030010002;20210322;44566000;CompteLib_0003;;;2;20210322;EcritureLib_0009;;51,02;0,00;D;030010002;;
ACH;ACHATS;030020001;20210331;40100000;CompteLib_0001;LEXIDIA;LEXIDIA PARIS;61;20210331;EcritureLib_0010;;0,00;5400,00;C;030020001;;
ACH;ACHATS;030020001;20210331;62280000;CompteLib_0011;;;61;20210331;EcritureLib_0010;;4500,00;0,00;D;030020001;;
ACH;ACHATS;030020001;20210331;44566000;CompteLib_0003;;;61;20210331;EcritureLib_0010;;900,00;0,00;D;030020001;;
ACH;ACHATS;030020002;20210302;40100000;CompteLib_0001;3BRASSEURS;3 BRASSEURS ;220;20210302;EcritureLib_0011;;0,00;7800,00;C;030020002;;
ACH;ACHATS;030020002;20210302;20800000;CompteLib_0012;;;220;20210302;EcritureLib_0011;;6500,00;0,00;D;030020002;;
ACH;ACHATS;030020002;20210302;44562000;CompteLib_0008;;;220;20210302;EcritureLib_0011;;1300,00;0,00;D;030020002;;
ACH;ACHATS;030020003;20210304;40100000;CompteLib_0001;ORANGE;ORANGE ;489;20210304;EcritureLib_0012;;0,00;670,16;C;030020003;;
ACH;ACHATS;030020003;20210304;62610000;CompteLib_0013;;;489;20210304;EcritureLib_0012;;558,47;0,00;D;030020003;;
ACH;ACHATS;030020003;20210304;44566000;CompteLib_0003;;;489;20210304;EcritureLib_0012;;111,69;0,00;D;030020003;;
ACH;ACHATS;030020004;20210331;40100000;CompteLib_0001;3BRASSEURS;3 BRASSEURS ;493;20210331;EcritureLib_0013;;0,00;203,09;C;030020004;;
ACH;ACHATS;030020004;20210331;60100000;CompteLib_0006;;;493;20210331;EcritureLib_0013;;192,50;0,00;D;030020004;;
ACH;ACHATS;030020004;20210331;44566000;CompteLib_0003;;;493;20210331;EcritureLib_0013;;10,59;0,00;D;030020004;;
ACH;ACHATS;030030001;20210319;40100000;CompteLib_0001;R2S;R2S ;1067;20210319;EcritureLib_0014;;0,00;107,81;C;030030001;;
ACH;ACHATS;030030001;20210319;61110000;CompteLib_0014;;;1067;20210319;EcritureLib_0014;;89,84;0,00;D;030030001;;
ACH;ACHATS;030030001;20210319;44566000;CompteLib_0003;;;1067;20210319;EcritureLib_0014;;17,97;0,00;D;030030001;;
ACH;ACHATS;040010001;20210401;40100000;CompteLib_0001;FRAIS;FRAIS ;3;20210401;EcritureLib_0015;;0,00;87,04;C;040010001;;
ACH;ACHATS;040010001;20210401;44566000;CompteLib_0003;;;3;20210401;EcritureLib_0015;;7,92;0,00;D;040010001;;
ACH;ACHATS;040010001;20210401;62570000;CompteLib_0010;;;3;20210401;EcritureLib_0015;;79,12;0,00;D;040010001;;
ACH;ACHATS;040020001;20210401;40100000;CompteLib_0001;SG;SOCIETE GENERALE ;7;20210401;EcritureLib_0016;;0,00;35,88;C;040020001;;
ACH;ACHATS;040020001;20210401;62780000;CompteLib_0015;;;7;20210401;EcritureLib_0016;;29,90;0,00;D;040020001;;
ACH;ACHATS;040020001;20210401;44566000;CompteLib_0003;;;7;20210401;EcritureLib_0016;;5,98;0,00;D;040020001;;
ACH;ACHATS;040020002;20210416;40100000;CompteLib_0001;MATFER;MATFER BOURGEAT CORPORATE ;30;20210416;EcritureLib_0017;;0,00;643,49;C;040020002;;
ACH;ACHATS;040020002;20210416;21540000;CompteLib_0007;;;30;20210416;EcritureLib_0017;;536,24;0,00;D;040020002;;
ACH;ACHATS;040020002;20210416;44562000;CompteLib_0008;;;30;20210416;EcritureLib_0017;;107,25;0,00;D;040020002;;
ACH;ACHATS;040020003;20210426;40100000;CompteLib_0001;METRO FRANCE;METRO FRANCE NANTERRE;5;20210426;EcritureLib_0018;;0,00;476,60;C;040020003;;
ACH;ACHATS;040020003;20210426;60630000;CompteLib_0005;;;5;20210426;EcritureLib_0018;;397,64;0,00;D;040020003;;
ACH;ACHATS;040020003;20210426;44566000;CompteLib_0003;;;5;20210426;EcritureLib_0018;;78,96;0,00;D;040020003;;
ACH;ACHATS;040020004;20210428;40100000;CompteLib_0001;CHOME;CHOMETTE ;28;20210428;EcritureLib_0019;;0,00;2345,84;C;040020004;;
ACH;ACHATS;040020004;20210428;21540000;CompteLib_0007;;;28;20210428;EcritureLib_0019;;1954,87;0,00;D;040020004;;
ACH;ACHATS;040020004;20210428;44562000;CompteLib_0008;;;28;20210428;EcritureLib_0019;;390,97;0,00;D;040020004;;
ACH;ACHATS;040020005;20210430;40100000;CompteLib_0001;AIRLIQUIDE;AIR LIQUIDE ;51;20210430;EcritureLib_0020;;0,00;160,04;C;040020005;;
ACH;ACHATS;040020005;20210430;60210000;CompteLib_0004;;;51;20210430;EcritureLib_0020;;133,37;0,00;D;040020005;;
ACH;ACHATS;040020005;20210430;44566000;CompteLib_0003;;;51;20210430;EcritureLib_0020;;26,67;0,00;D;040020005;;
ACH;ACHATS;040020006;20210421;40100000;CompteLib_0001;MATFER;MATFER BOURGEAT CORPORATE ;31;20210421;EcritureLib_0021;;0,00;2240,40;C;040020006;;
ACH;ACHATS;040020006;20210421;21540000;CompteLib_0007;;;31;20210421;EcritureLib_0021;;1867,00;0,00;D;040020006;;
ACH;ACHATS;040020006;20210421;44562000;CompteLib_0008;;;31;20210421;EcritureLib_0021;;373,40;0,00;D;040020006;;
ACH;ACHATS;040020007;20210408;40100000;CompteLib_0001;FRAIS;FRAIS ;14;20210408;EcritureLib_0022;;0,00;121,66;C;040020007;;
ACH;ACHATS;040020007;20210408;62570000;CompteLib_0010;;;14;20210408;EcritureLib_0022;;65,68;0,00;D;040020007;;
ACH;ACHATS;040020007;20210408;60640000;CompteLib_0002;;;14;20210408;EcritureLib_0022;;46,65;0,00;D;040020007;;
ACH;ACHATS;040020007;20210408;44566000;CompteLib_0003;;;14;20210408;EcritureLib_0022;;9,33;0,00;D;040020007;;
ACH;ACHATS;040020008;20210401;40100000;CompteLib_0001;AUCHAN;AUCHAN ;16;20210401;EcritureLib_0023;;0,00;21,90;C;040020008;;
ACH;ACHATS;040020008;20210401;60630000;CompteLib_0005;;;16;20210401;EcritureLib_0023;;18,25;0,00;D;040020008;;
ACH;ACHATS;040020008;20210401;44566000;CompteLib_0003;;;16;20210401;EcritureLib_0023;;3,65;0,00;D;040020008;;
