JournalCode;JournalLib;EcritureNum;EcritureDate;CompteNum;CompteLib;CompAuxNum;CompAuxLib;PieceRef;PieceDate;EcritureLib;ValidDate;MontantDebit;MontantCredit;Sens;RefEcriture;EcritureLet;DateLet
AO;A Nouveau;AO/1;20211001;10130000;CompteLib_0001;;;21J2;20211001;EcritureLib_0001;20230524;0,00;1000,00;C;AO/1;;
AO;A Nouveau;AO/1;20211001;10611000;CompteLib_0002;;;21J2;20211001;EcritureLib_0002;20230524;0,00;100,00;C;AO/1;;
AO;A Nouveau;AO/1;20211001;10680000;CompteLib_0003;;;21J2;20211001;EcritureLib_0003;20230524;0,00;22609,51;C;AO/1;;
AO;A Nouveau;AO/1;20211001;21540000;CompteLib_0004;;;21J2;20211001;EcritureLib_0004;20230524;3408,53;0,00;D;AO/1;;
AO;A Nouveau;AO/1;20211001;21810000;CompteLib_0005;;;21J2;20211001;EcritureLib_0005;20230524;14892,80;0,00;D;AO/1;;
AO;A Nouveau;AO/1;20211001;21820000;CompteLib_0006;;;21J2;20211001;EcritureLib_0006;20230524;4359,00;0,00;D;AO/1;;
AO;A Nouveau;AO/1;20211001;21830000;CompteLib_0007;;;21J2;20211001;EcritureLib_0007;20230524;585,00;0,00;D;AO/1;;
AO;A Nouveau;AO/1;20211001;26100000;CompteLib_0008;;;21J2;20211001;EcritureLib_0008;20230524;80,00;0,00;D;AO/1;;
AO;A Nouveau;AO/1;20211001;28154000;CompteLib_0009;;;21J2;20211001;EcritureLib_0009;20230524;0,00;739,59;C;AO/1;;
AO;A Nouveau;AO/1;20211001;28181000;CompteLib_0010;;;21J2;20211001;EcritureLib_0010;20230524;0,00;2728,45;C;AO/1;;
AO;A Nouveau;AO/1;20211001;28182000;CompteLib_0011;;;21J2;20211001;EcritureLib_0011;20230524;0,00;1269,08;C;AO/1;;
AO;A Nouveau;AO/1;20211001;28183000;CompteLib_0012;;;21J2;20211001;EcritureLib_0012;20230524;0,00;585,00;C;AO/1;;
AO;A Nouveau;AO/1;20211001;37000000;CompteLib_0013;;;21J2;20211001;EcritureLib_0013;20230524;2675,40;0,00;D;AO/1;A;20240131
AO;A Nouveau;AO/1;20211001;42100000;CompteLib_0014;;;21J2;20211001;EcritureLib_0014;20230524;0,00;2432,97;C;AO/1;;
AO;A Nouveau;AO/1;20211001;42820000;CompteLib_0015;;;21J2;20211001;EcritureLib_0015;20230524;0,00;656,89;C;AO/1;A;20240219
AO;A Nouveau;AO/1;20211001;43100000;CompteLib_0016;;;21J2;20211001;EcritureLib_0016;20230524;0,00;2097,83;C;AO/1;D;20240207
AO;A Nouveau;AO/1;20211001;43820000;CompteLib_0017;;;21J2;20211001;EcritureLib_0017;20230524;0,00;87,56;C;AO/1;A;20240219
AO;A Nouveau;AO/1;20211001;44562000;CompteLib_0018;;;21J2;20211001;EcritureLib_0018;20230524;75,00;0,00;D;AO/1;C;20240219
AO;A Nouveau;AO/1;20211001;44566100;CompteLib_0019;;;21J2;20211001;EcritureLib_0019;20230524;3729,14;0,00;D;AO/1;;
AO;A Nouveau;AO/1;20211001;44567000;CompteLib_0020;;;21J2;20211001;EcritureLib_0020;20230524;3525,00;0,00;D;AO/1;E;20230523
AO;A Nouveau;AO/1;20211001;44571800;CompteLib_0021;;;21J2;20211001;EcritureLib_0021;20230524;0,00;460,45;C;AO/1;;
AO;A Nouveau;AO/1;20211001;44860000;CompteLib_0022;;;21J2;20211001;EcritureLib_0022;20230524;0,00;510,22;C;AO/1;B;20241029
AO;A Nouveau;AO/1;20211001;45500000;CompteLib_0023;;;21J2;20211001;EcritureLib_0023;20230524;0,00;2990,78;C;AO/1;A;20240205
AO;A Nouveau;AO/1;20211001;51100000;CompteLib_0024;;;21J2;20211001;EcritureLib_0024;20230524;7462,50;0,00;D;AO/1;;
AO;A Nouveau;AO/1;20211001;51200000;CompteLib_0025;;;21J2;20211001;EcritureLib_0025;20230524;8938,13;0,00;D;AO/1;;
AO;A Nouveau;AO/1;20211001;53000000;CompteLib_0026;;;21J2;20211001;EcritureLib_0026;20230524;333,40;0,00;D;AO/1;;
AO;A Nouveau;AO/1;20211001;12000000;CompteLib_0027;;;21J2;20211001;EcritureLib_0027;20230524;0,00;11795,57;C;AO/1;;
AT;Achats Tiime;AT/1;20211031;60630000;CompteLib_0028;;;21J40;20211031;EcritureLib_0028;20230524;17,82;0,00;D;AT/1;;
AT;Achats Tiime;AT/1;20211031;44566100;CompteLib_0019;;;21J40;20211031;EcritureLib_0028;20230524;3,56;0,00;D;AT/1;;
AT;Achats Tiime;AT/1;20211031;45500000;CompteLib_0023;;;21J40;20211031;EcritureLib_0028;20230524;0,00;21,38;C;AT/1;A;20240205
AT;Achats Tiime;AT/2;20211224;60100000;CompteLib_0029;;;21L34;20211224;EcritureLib_0029;20230524;81,92;0,00;D;AT/2;;
AT;Achats Tiime;AT/2;20211224;44566100;CompteLib_0019;;;21L34;20211224;EcritureLib_0029;20230524;7,54;0,00;D;AT/2;;
AT;Achats Tiime;AT/2;20211224;40100000;CompteLib_0030;FINTERRESTO;INTERRESTO;21L34;20211224;EcritureLib_0029;20230524;0,00;89,46;C;AT/2;V;20221221
AT;Achats Tiime;AT/3;20211230;60100000;CompteLib_0029;;;21L35;20211230;EcritureLib_0029;20230524;114,25;0,00;D;AT/3;;
AT;Achats Tiime;AT/3;20211230;44566100;CompteLib_0019;;;21L35;20211230;EcritureLib_0029;20230524;6,28;0,00;D;AT/3;;
AT;Achats Tiime;AT/3;20211230;40100000;CompteLib_0030;FINTERRESTO;INTERRESTO;21L35;20211230;EcritureLib_0029;20230524;0,00;120,53;C;AT/3;U;20221221
AT;Achats Tiime;AT/4;20211230;60100000;CompteLib_0029;;;21L30;20211230;EcritureLib_0030;20230524;118,96;0,00;D;AT/4;;
AT;Achats Tiime;AT/4;20211230;44566100;CompteLib_0019;;;21L30;20211230;EcritureLib_0030;20230524;6,54;0,00;D;AT/4;;
AT;Achats Tiime;AT/4;20211230;40100000;CompteLib_0030;FLESHALLESDU;LES HALLES DU SUD;21L30;20211230;EcritureLib_0030;20230524;0,00;125,50;C;AT/4;A;20221205
AT;Achats Tiime;AT/5;20211231;60630000;CompteLib_0028;;;21L32;20211231;EcritureLib_0031;20230524;39,08;0,00;D;AT/5;;
AT;Achats Tiime;AT/5;20211231;44566100;CompteLib_0019;;;21L32;20211231;EcritureLib_0031;20230524;7,82;0,00;D;AT/5;;
AT;Achats Tiime;AT/5;20211231;40100000;CompteLib_0030;FBRICODEPOT;BRICODEPOT;21L32;20211231;EcritureLib_0031;20230524;0,00;46,90;C;AT/5;A;20221205
AT;Achats Tiime;AT/6;20220103;60100000;CompteLib_0029;;;22A1;20220103;EcritureLib_0032;20230524;130,06;0,00;D;AT/6;;
AT;Achats Tiime;AT/6;20220103;44566100;CompteLib_0019;;;22A1;20220103;EcritureLib_0032;20230524;7,15;0,00;D;AT/6;;
AT;Achats Tiime;AT/6;20220103;40100000;CompteLib_0030;FMETRO;METRO;22A1;20220103;EcritureLib_0032;20230524;0,00;137,21;C;AT/6;B;20221206
AT;Achats Tiime;AT/7;20220108;60100000;CompteLib_0029;;;0/0 (013) 0009/000733;20220108;EcritureLib_0032;20230524;41,56;0,00;D;AT/7;;
AT;Achats Tiime;AT/7;20220108;44566100;CompteLib_0019;;;0/0 (013) 0009/000733;20220108;EcritureLib_0032;20230524;3,49;0,00;D;AT/7;;
AT;Achats Tiime;AT/7;20220108;45500000;CompteLib_0023;;;0/0 (013) 0009/000733;20220108;EcritureLib_0032;20230524;0,00;45,05;C;AT/7;A;20240205
AT;Achats Tiime;AT/8;20220108;60100000;CompteLib_0029;;;22A39;20220108;EcritureLib_0029;20230524;139,36;0,00;D;AT/8;;
AT;Achats Tiime;AT/8;20220108;44566100;CompteLib_0019;;;22A39;20220108;EcritureLib_0029;20230524;7,66;0,00;D;AT/8;;
AT;Achats Tiime;AT/8;20220108;40100000;CompteLib_0030;FINTERRESTO;INTERRESTO;22A39;20220108;EcritureLib_0029;20230524;0,00;147,02;C;AT/8;T;20221221
AT;Achats Tiime;AT/9;20220223;60100000;CompteLib_0029;;;22B48;20220223;EcritureLib_0029;20230524;81,85;0,00;D;AT/9;;
AT;Achats Tiime;AT/9;20220223;44566100;CompteLib_0019;;;22B48;20220223;EcritureLib_0029;20230524;12,16;0,00;D;AT/9;;
AT;Achats Tiime;AT/9;20220223;40100000;CompteLib_0030;FINTERRESTO;INTERRESTO;22B48;20220223;EcritureLib_0029;20230524;0,00;94,01;C;AT/9;S;20221221
AT;Achats Tiime;AT/10;20220322;60100000;CompteLib_0029;;;22C42;20220322;EcritureLib_0029;20230524;112,70;0,00;D;AT/10;;
AT;Achats Tiime;AT/10;20220322;44566100;CompteLib_0019;;;22C42;20220322;EcritureLib_0029;20230524;11,00;0,00;D;AT/10;;
AT;Achats Tiime;AT/10;20220322;40100000;CompteLib_0030;FINTERRESTO;INTERRESTO;22C42;20220322;EcritureLib_0029;20230524;0,00;123,70;C;AT/10;R;20221221
AT;Achats Tiime;AT/11;20220328;60100000;CompteLib_0029;;;22C43;20220328;EcritureLib_0029;20230524;132,01;0,00;D;AT/11;;
AT;Achats Tiime;AT/11;20220328;44566100;CompteLib_0019;;;22C43;20220328;EcritureLib_0029;20230524;9,13;0,00;D;AT/11;;
AT;Achats Tiime;AT/11;20220328;40100000;CompteLib_0030;FINTERRESTO;INTERRESTO;22C43;20220328;EcritureLib_0029;20230524;0,00;141,14;C;AT/11;Q;20221221
AT;Achats Tiime;AT/12;20220418;60100000;CompteLib_0029;;;22D25;20220418;EcritureLib_0029;20230524;69,28;0,00;D;AT/12;;
AT;Achats Tiime;AT/12;20220418;44566100;CompteLib_0019;;;22D25;20220418;EcritureLib_0029;20230524;4,54;0,00;D;AT/12;;
