JournalCode;JournalLib;EcritureNum;EcritureDate;CompteNum;CompteLib;CompAuxNum;CompAuxLib;PieceRef;PieceDate;EcritureLib;ValidDate;MontantDebit;MontantCredit;Sens;RefEcriture;EcritureLet;DateLet
AN;A-NOUVEAU;;20201001;21810000;CompteLib_0001;;;1;20201001;EcritureLib_0001;20221204;14892,80;0,00;D;;;
AN;A-NOUVEAU;;20201001;21830000;CompteLib_0002;;;1;20201001;EcritureLib_0002;20221204;585,00;0,00;D;;;
AN;A-NOUVEAU;;20201001;28182000;CompteLib_0003;;;1;20201001;EcritureLib_0003;20221204;0,00;669,86;C;;;
AN;A-NOUVEAU;;20201001;51200000;CompteLib_0004;;;1;20201001;EcritureLib_0004;20221204;4416,38;0,00;D;;;
AN;A-NOUVEAU;;20201001;40100000;CompteLib_0005;40178857;RESTAURANT 0%;1;20201001;EcritureLib_0005;20221204;0,00;15,00;C;;;
AN;A-NOUVEAU;;20201001;40100000;CompteLib_0005;40178857;RESTAURANT 0%;1;20201001;EcritureLib_0005;20221204;0,00;18,00;C;;;
AN;A-NOUVEAU;;20201001;40100000;CompteLib_0005;40178857;RESTAURANT 0%;1;20201001;EcritureLib_0005;20221204;15,00;0,00;D;;;
AN;A-NOUVEAU;;20201001;40100000;CompteLib_0005;40178857;RESTAURANT 0%;1;20201001;EcritureLib_0005;20221204;18,00;0,00;D;;;
AN;A-NOUVEAU;;20201001;40100000;CompteLib_0005;40123675;LOCATION Vï¿œHICULE;1;20201001;EcritureLib_0006;20221204;705,14;0,00;D;;;
AN;A-NOUVEAU;;20201001;40100000;CompteLib_0005;40123675;LOCATION Vï¿œHICULE;1;20201001;EcritureLib_0006;20221204;0,00;705,14;C;;;
AN;A-NOUVEAU;;20201001;40434999;CompteLib_0006;;;1;20201001;EcritureLib_0007;20221204;0,00;800,00;C;;;
AN;A-NOUVEAU;;20201001;40434999;CompteLib_0006;;;1;20201001;EcritureLib_0007;20221204;0,00;800,00;C;;;
AN;A-NOUVEAU;;20201001;40434999;CompteLib_0006;;;1;20201001;EcritureLib_0007;20221204;800,00;0,00;D;;;
AN;A-NOUVEAU;;20201001;40434999;CompteLib_0006;;;1;20201001;EcritureLib_0008;20221204;800,00;0,00;D;;;
AN;A-NOUVEAU;;20201001;40434999;CompteLib_0006;;;1;20201001;EcritureLib_0008;20221204;0,00;800,00;C;;;
AN;A-NOUVEAU;;20201001;40434999;CompteLib_0006;;;1;20201001;EcritureLib_0007;20221204;800,00;0,00;D;;;
AN;A-NOUVEAU;;20201001;40100000;CompteLib_0005;40102873;ELECTRO DEPO;1;20201001;EcritureLib_0009;20221204;119,84;0,00;D;;;
AN;A-NOUVEAU;;20201001;40100000;CompteLib_0005;40102873;ELECTRO DEPO;1;20201001;EcritureLib_0009;20221204;0,00;119,84;C;;;
AN;A-NOUVEAU;;20201001;40934722;CompteLib_0007;;;1;20201001;EcritureLib_0010;20221204;56,81;0,00;D;;;
AN;A-NOUVEAU;;20201001;40934722;CompteLib_0007;;;1;20201001;EcritureLib_0010;20221204;65,78;0,00;D;;;
